date,AAPL,MSFT,NVDA,GOOG,META,TSLA,AMZN,BRK-B,JPM,XOM,600519,000858,601318,601398,000333,600036,000651,601888,000725,002594
2023-01-27,115.134,288.852,154.476,34.675,52.954,98.657,274.968,126.95,74.177,193.792,10.008,8.981,4.99,15.085,12.629,12.345,3.588,9.759,17.302,9.072
2023-01-30,113.853,272.146,150.258,34.201,53.844,100.944,267.684,124.944,72.417,194.723,9.893,8.83,5.013,15.789,12.855,12.244,3.62,9.732,17.949,8.984
2023-01-31,112.976,271.439,153.652,34.377,52.511,100.143,262.947,124.23,71.458,195.091,9.841,8.949,4.946,15.926,12.91,12.252,3.678,9.758,18.424,9.061
2023-02-01,113.749,280.865,157.437,34.833,50.657,103.908,267.507,118.579,68.642,200.234,10.019,8.856,5.148,15.518,12.596,12.217,3.613,9.62,18.451,9.109
2023-02-02,112.346,287.276,151.289,33.095,48.316,103.231,269.023,119.886,69.713,202.589,10.18,8.735,5.153,15.493,12.3,12.056,3.576,9.914,19.424,9.106
2023-02-03,116.291,294.102,157.664,33.108,45.547,101.537,269.849,120.851,69.628,200.507,9.994,8.972,4.989,15.135,11.698,12.382,3.698,9.567,19.663,9.114
2023-02-06,113.534,303.0,160.161,33.249,44.967,103.1,271.79,121.162,66.53,200.421,9.801,8.862,5.313,15.115,11.604,11.989,3.798,9.314,19.41,9.134
2023-02-07,113.04,303.832,166.121,33.054,44.65,102.277,272.574,120.549,65.114,200.367,9.726,8.918,5.284,15.567,11.837,12.631,3.816,9.425,18.599,9.17
2023-02-08,111.766,305.459,160.51,34.066,43.949,100.596,279.68,119.689,65.762,200.824,9.718,8.95,5.29,15.861,12.229,12.695,3.617,9.17,18.596,9.189
2023-02-09,116.276,301.126,154.99,34.42,45.413,99.704,280.661,121.426,64.874,209.279,9.6,8.734,5.135,16.981,12.442,12.187,3.872,8.914,18.842,8.94
2023-02-10,116.99,299.033,154.543,35.489,46.907,99.72,272.696,121.433,63.731,210.747,9.777,8.925,5.348,17.306,12.618,12.274,3.812,8.943,19.198,8.911
2023-02-13,120.382,303.633,156.706,35.331,46.535,102.616,281.935,122.577,63.667,203.961,9.836,9.038,5.367,17.413,12.584,12.229,3.784,8.724,20.009,8.976
2023-02-14,115.581,312.584,164.147,36.122,44.39,98.594,284.326,123.397,64.312,202.355,9.905,8.634,5.487,17.754,12.83,12.34,3.738,8.701,19.048,9.004
2023-02-15,116.513,311.733,167.308,37.517,43.768,98.748,281.238,127.277,61.912,196.18,9.676,8.792,5.393,17.661,12.927,12.066,3.771,8.56,19.031,9.226
2023-02-16,119.438,308.564,166.42,38.683,43.118,100.141,274.418,129.731,62.881,195.316,9.876,8.64,5.552,17.107,13.509,12.077,3.805,8.39,18.354,9.375
2023-02-17,119.798,308.76,162.159,37.723,42.412,100.653,276.887,130.521,61.6,189.182,9.372,8.853,5.73,17.745,13.279,12.046,3.889,7.976,17.611,9.176
2023-02-20,123.381,313.401,167.481,37.523,41.672,103.509,276.515,136.029,61.631,186.679,9.622,8.566,5.6,18.259,13.726,11.847,3.805,8.101,17.493,9.143
2023-02-21,121.729,302.75,163.461,37.244,40.994,103.461,285.571,137.7,61.633,182.235,9.781,8.498,5.327,18.143,14.028,11.615,3.777,7.866,17.699,9.077
2023-02-22,126.516,286.275,170.513,37.689,40.613,103.176,283.87,142.71,60.827,183.552,9.702,8.567,5.501,18.292,14.289,11.858,3.956,7.838,18.128,9.082
2023-02-23,134.569,282.676,169.423,38.313,39.971,104.561,279.367,145.189,59.226,183.732,9.922,8.578,5.203,18.941,13.586,11.406,3.917,7.746,17.611,9.087
2023-02-24,133.336,274.581,176.566,37.588,40.221,104.891,284.696,138.028,58.832,184.817,9.908,8.726,5.295,19.403,14.067,11.531,3.901,7.712,17.184,9.232
2023-02-27,131.812,271.407,179.841,37.669,40.633,104.152,290.296,143.049,61.44,184.682,9.916,8.428,5.215,18.61,14.029,11.741,3.816,7.688,16.255,9.279
2023-02-28,137.154,270.615,179.379,35.922,39.698,105.385,291.579,143.696,59.269,180.665,9.974,8.742,5.439,18.969,13.881,11.685,3.861,7.726,16.566,9.572
2023-03-01,143.186,267.843,177.141,37.147,41.049,104.067,295.851,143.614,62.001,182.352,10.543,8.846,5.286,18.888,13.379,11.701,3.953,7.596,16.204,9.636
2023-03-02,141.247,277.335,175.75,36.727,40.031,102.856,295.927,144.835,61.632,188.24,10.637,9.117,5.492,19.491,13.383,12.011,4.034,7.823,17.039,9.441
2023-03-03,139.731,279.68,177.87,36.796,38.37,101.837,297.623,143.596,61.751,189.678,10.768,9.297,5.396,20.067,13.4,11.822,4.009,7.484,17.007,9.336
2023-03-06,138.76,281.868,178.399,36.552,38.783,104.817,304.916,144.605,60.021,188.546,10.588,9.295,5.586,20.823,12.975,11.663,4.043,7.537,16.927,9.484
2023-03-07,133.762,286.248,175.829,37.548,37.986,97.9,309.07,142.396,58.846,184.342,10.612,9.027,5.989,20.175,12.509,11.535,4.2,7.69,16.604,9.104
2023-03-08,130.502,278.612,175.247,35.092,38.336,98.813,308.33,147.457,58.114,181.793,10.454,8.913,5.68,19.738,12.665,11.84,4.305,7.78,15.852,8.802
2023-03-09,127.016,285.725,175.774,35.099,35.958,98.991,317.049,147.125,56.55,183.311,10.605,9.232,5.808,20.368,12.943,12.188,4.226,7.603,15.386,8.81
2023-03-10,124.445,285.384,166.257,35.034,37.296,95.633,302.257,145.716,56.29,186.694,10.629,9.521,6.366,20.037,13.01,11.806,3.976,7.461,15.101,9.026
2023-03-13,124.421,290.148,168.391,34.685,37.982,96.354,315.068,142.168,55.735,187.669,10.411,9.388,6.288,19.185,13.385,12.077,4.051,7.287,14.786,9.328
2023-03-14,125.314,282.874,164.283,36.097,36.523,97.414,304.553,143.329,58.539,190.297,10.423,8.793,6.305,19.712,13.363,12.303,4.126,7.393,14.341,9.283
2023-03-15,130.725,272.515,159.537,35.374,35.14,98.716,301.013,144.18,56.777,192.676,10.26,8.857,6.481,19.417,13.351,12.737,4.021,7.267,14.515,9.537
2023-03-16,127.254,278.028,152.722,36.029,36.705,93.371,301.071,145.826,56.987,194.453,10.285,8.8,6.493,20.407,13.054,12.85,4.02,7.314,14.752,9.56
2023-03-17,130.778,280.709,145.777,36.349,36.027,96.13,300.488,141.869,57.42,192.555,10.123,8.751,6.111,20.281,12.557,12.84,3.996,7.363,14.553,9.198
2023-03-20,130.112,274.815,140.803,37.436,35.27,94.758,306.89,135.802,55.837,193.288,10.125,8.856,6.428,20.382,13.138,13.174,4.005,7.778,15.425,9.202
2023-03-21,130.035,269.257,138.355,36.877,33.21,96.215,300.658,138.23,56.914,190.804,10.259,9.031,5.887,20.179,13.314,13.385,3.954,7.722,14.376,9.064
2023-03-22,132.535,276.688,145.487,36.27,32.932,97.805,302.544,143.935,56.365,191.043,10.246,9.233,5.875,21.094,12.862,14.066,4.073,7.577,14.582,9.279
2023-03-23,128.565,268.972,143.648,37.216,32.763,96.126,299.325,140.033,52.674,192.258,10.171,9.326,6.124,21.001,12.917,14.163,4.087,7.319,14.492,9.279
2023-03-24,130.008,279.73,144.449,37.606,33.402,97.552,301.411,146.213,53.652,197.704,10.205,8.948,5.96,20.769,12.891,14.215,4.003,7.274,14.256,8.987
2023-03-27,130.699,273.866,146.087,36.277,32.207,96.875,301.324,147.466,52.107,193.677,10.33,8.987,5.819,20.312,12.81,13.84,4.089,7.257,13.959,8.653
2023-03-28,132.56,278.227,146.726,35.843,30.953,92.802,302.195,147.562,50.702,195.384,10.121,9.454,6.0,20.279,12.686,13.661,3.968,6.881,13.963,8.654
2023-03-29,133.709,276.209,146.574,36.186,31.343,95.159,299.152,146.089,51.681,200.289,10.166,9.392,5.825,19.728,12.811,13.22,4.087,6.85,13.875,8.133
2023-03-30,142.793,280.374,142.181,36.913,32.193,93.727,296.381,140.703,51.253,202.96,10.404,9.471,5.58,20.311,13.076,13.158,4.181,6.901,13.716,8.13
2023-03-31,140.411,276.892,147.661,36.351,30.897,92.161,298.398,144.607,52.558,205.911,10.508,9.548,5.703,19.283,13.212,13.436,4.316,6.817,13.177,8.182
2023-04-03,138.478,275.984,154.714,33.909,31.796,91.488,304.379,141.674,54.305,208.082,10.516,9.638,5.67,19.447,13.178,13.437,4.3,6.976,12.53,7.97
2023-04-04,136.223,276.427,148.124,34.341,31.853,92.106,301.018,138.784,53.424,212.686,10.634,9.121,5.427,19.791,13.133,13.75,4.251,6.722,12.577,8.174
2023-04-05,134.256,269.958,144.341,33.387,32.788,92.096,296.052,142.65,54.606,209.124,10.718,9.182,5.615,19.991,13.443,13.857,4.259,6.832,12.429,8.424
2023-04-06,132.017,274.92,143.435,31.84,32.754,93.247,300.014,135.455,53.56,204.605,10.86,9.174,5.709,19.595,13.603,13.734,4.25,6.983,12.361,8.214
2023-04-07,136.412,271.709,139.993,29.762,30.621,90.748,300.123,129.948,56.801,204.782,10.461,9.44,5.64,19.969,13.633,13.763,4.186,7.144,12.326,8.157
2023-04-10,141.818,270.39,141.963,30.343,30.524,89.443,305.453,129.993,55.807,197.77,10.165,9.45,5.586,19.479,13.627,13.913,4.132,6.882,12.136,8.366
2023-04-11,139.712,264.113,139.424,30.451,31.394,89.324,300.186,131.141,57.388,201.927,10.346,9.1,5.68,19.475,13.749,13.959,4.096,6.936,12.064,8.371
2023-04-12,136.636,248.056,147.376,30.309,30.686,92.952,289.723,132.983,58.736,206.14,10.063,9.189,5.917,19.843,13.597,14.009,3.985,6.83,11.755,8.083
2023-04-13,138.503,247.075,152.063,31.306,30.4,92.833,286.904,132.001,59.288,204.884,10.132,9.023,5.773,20.111,13.879,13.768,4.048,6.605,12.311,8.059
2023-04-14,136.516,261.517,153.048,31.788,30.285,95.032,282.764,141.209,58.286,203.845,10.065,8.777,5.908,19.737,13.516,13.636,4.043,6.544,11.831,7.891
2023-04-17,138.984,266.598,157.267,33.002,28.014,95.212,282.602,140.452,58.107,203.803,9.882,8.612,6.026,20.413,13.385,14.335,4.014,6.406,11.703,8.116
2023-04-18,139.861,266.641,161.923,31.952,29.26,94.356,279.262,139.687,54.827,204.173,9.941,8.718,6.214,20.473,13.593,14.52,3.91,6.549,11.45,8.245
2023-04-19,134.168,265.127,159.717,31.945,28.594,93.974,283.718,136.773,55.209,204.794,9.974,8.965,6.225,20.912,13.218,14.039,3.804,6.631,11.196,8.185
2023-04-20,139.951,265.435,156.497,30.763,28.996,93.747,282.358,137.349,55.777,206.856,10.35,9.063,6.031,21.824,12.711,13.291,3.975,6.453,11.211,8.219
2023-04-21,146.934,269.081,156.966,30.617,28.953,95.027,283.502,139.765,56.03,206.475,10.231,9.193,5.937,22.196,12.736,13.475,3.858,6.345,11.182,7.954
2023-04-24,144.582,261.633,160.62,30.458,29.929,97.851,284.691,144.464,51.643,209.848,10.493,9.291,6.01,22.908,12.208,13.75,3.913,6.291,11.03,7.808
2023-04-25,143.159,268.784,161.355,30.92,30.27,98.69,286.1,138.726,49.95,211.576,10.556,9.313,6.393,23.043,11.969,13.591,3.927,6.283,10.941,8.118
2023-04-26,144.388,273.56,154.924,30.97,30.109,101.237,286.252,137.914,49.003,209.689,10.428,9.459,6.193,23.57,12.198,13.907,3.674,6.435,10.705,8.134
2023-04-27,145.819,278.44,151.854,31.438,29.43,99.313,289.489,139.708,49.432,214.454,10.575,8.945,6.369,23.723,12.141,13.929,3.871,6.543,10.843,8.329
2023-04-28,148.557,281.54,151.711,31.97,30.068,98.564,285.14,142.059,49.861,209.917,10.679,9.075,6.299,22.924,12.532,13.88,3.874,6.553,11.533,8.383
2023-05-01,156.841,281.848,151.562,33.591,28.619,97.184,293.475,142.204,49.684,209.805,10.683,8.862,6.327,23.13,12.165,14.119,3.805,6.516,11.057,8.665
2023-05-02,156.201,286.569,159.45,33.364,29.126,97.926,292.374,144.424,50.574,213.314,10.731,9.095,6.663,23.308,12.142,13.952,3.802,6.245,11.329,8.235
2023-05-03,152.909,290.813,153.883,32.654,28.313,97.301,284.941,141.364,49.239,211.008,10.612,9.065,6.743,23.703,12.268,13.864,3.701,6.514,11.351,8.3
2023-05-04,147.255,288.526,156.048,32.86,29.262,98.885,286.311,147.481,50.089,212.277,10.452,9.072,6.455,23.628,11.918,14.077,3.858,6.35,11.59,8.649
2023-05-05,144.422,284.739,162.216,32.266,29.409,97.076,281.689,151.592,50.771,214.362,10.591,8.765,6.408,23.131,12.227,14.07,3.718,6.586,11.845,8.732
2023-05-08,144.401,285.611,171.915,33.397,29.928,97.268,285.754,146.167,51.332,211.564,10.546,8.966,6.69,23.57,12.387,14.679,3.673,6.619,11.926,9.029
2023-05-09,151.601,296.394,170.282,33.196,30.017,98.765,298.774,142.01,51.133,211.52,10.527,9.093,6.626,22.706,11.9,14.692,3.611,6.939,11.918,9.033
2023-05-10,149.57,287.775,172.615,32.779,28.666,94.625,294.34,138.081,53.679,211.186,10.577,9.207,6.365,23.652,11.895,14.903,3.617,6.937,11.766,8.917
2023-05-11,150.6,277.831,175.33,32.439,28.044,98.909,296.612,140.746,54.437,209.492,10.625,9.039,6.187,23.154,12.013,14.889,3.733,6.705,11.496,8.692
2023-05-12,150.647,279.101,176.388,33.0,28.56,98.433,286.416,135.94,53.085,217.552,10.348,8.883,6.341,23.325,11.844,15.187,3.888,6.611,11.469,8.458
2023-05-15,155.66,279.616,176.108,32.898,28.707,94.389,289.328,134.829,53.488,215.058,10.585,8.928,6.563,23.703,11.416,15.079,3.794,6.587,11.023,8.634
2023-05-16,166.54,280.952,178.268,32.427,29.617,94.802,284.457,136.612,54.614,218.788,10.605,8.789,6.571,24.11,11.5,15.178,3.827,6.454,10.829,8.751
2023-05-17,164.248,282.769,166.753,33.702,29.953,94.971,281.163,136.481,53.811,217.6,10.563,8.875,7.139,23.161,12.133,14.866,3.834,6.399,11.202,8.742
2023-05-18,162.174,281.433,169.86,33.05,29.22,94.913,275.207,137.558,55.426,213.959,10.642,8.444,7.24,23.711,11.84,15.218,3.747,6.195,11.242,8.859
2023-05-19,166.93,291.658,170.581,33.097,28.636,96.975,279.549,133.681,56.045,214.525,10.684,8.453,7.182,23.925,12.305,15.321,3.958,6.198,11.557,8.897
2023-05-22,170.172,280.648,169.764,33.618,28.736,98.59,285.51,135.959,52.599,217.002,10.828,8.795,6.982,23.506,12.082,16.01,4.024,6.236,12.084,9.117
2023-05-23,178.899,275.249,178.927,32.363,27.021,99.309,285.935,133.803,53.07,220.467,10.93,8.751,6.749,23.019,12.151,16.639,4.041,6.09,11.844,9.342
2023-05-24,181.894,274.739,175.974,32.743,28.225,100.348,281.243,132.733,52.548,226.292,11.068,8.784,6.831,22.812,12.388,16.929,4.19,6.372,11.926,9.097
2023-05-25,180.244,264.089,174.309,31.959,28.573,100.239,290.541,133.704,53.352,237.371,11.334,9.177,6.718,21.986,12.391,16.958,4.308,6.289,11.822,9.165
2023-05-26,183.295,263.141,183.467,32.589,29.513,104.055,286.441,134.192,54.747,238.57,11.511,8.557,7.112,23.065,12.306,16.598,4.316,6.17,11.534,8.786
2023-05-29,188.994,273.784,179.693,31.879,28.317,100.962,274.248,134.392,55.085,236.224,11.474,8.504,7.371,23.698,12.532,16.941,4.349,5.935,11.203,8.927
2023-05-30,193.381,274.092,177.309,32.411,29.262,101.366,277.061,131.758,57.585,238.197,11.239,8.427,7.537,24.011,13.123,17.025,4.502,5.946,11.499,9.068
2023-05-31,196.212,275.778,176.806,33.263,30.992,101.613,271.173,130.794,57.367,237.395,11.573,8.59,7.232,23.871,13.029,17.235,4.403,5.912,11.579,8.774
2023-06-01,202.088,267.62,180.827,33.949,29.947,103.445,276.853,130.912,58.379,241.206,11.52,8.76,7.153,23.749,12.869,17.912,4.574,6.024,12.242,8.688
2023-06-02,208.707,263.832,181.976,34.168,30.575,101.739,275.007,126.119,59.689,236.343,11.418,8.59,7.469,24.268,12.815,17.581,4.55,6.006,12.43,8.695
2023-06-05,216.758,261.624,176.063,34.004,30.601,98.155,278.634,124.637,59.592,245.692,11.058,8.783,7.214,25.484,13.618,17.217,4.712,5.839,12.158,8.752
2023-06-06,220.77,259.794,173.808,33.568,29.39,98.583,286.79,126.058,60.888,249.357,11.122,8.704,7.499,24.703,13.465,17.128,4.711,6.072,12.478,8.696
2023-06-07,219.929,267.937,171.244,34.736,29.793,99.267,280.093,121.778,59.981,242.757,11.149,8.942,7.626,23.934,13.273,17.449,4.748,6.137,12.369,8.445
2023-06-08,220.98,271.686,171.069,34.191,30.466,102.455,277.182,125.717,59.364,240.188,10.841,8.735,7.644,24.991,12.904,17.671,4.744,6.103,12.837,8.439
2023-06-09,228.442,264.617,173.121,33.387,30.012,99.856,277.041,130.169,57.345,243.615,10.927,8.711,7.461,23.366,12.328,17.317,4.685,6.129,12.653,8.093
2023-06-12,223.511,266.345,175.165,33.923,30.951,102.366,285.91,125.865,57.77,248.521,10.825,8.615,7.44,22.992,12.592,17.616,4.656,6.2,12.251,8.148
2023-06-13,225.935,269.692,167.28,33.315,29.627,107.524,282.406,130.624,58.327,243.61,11.347,8.82,7.492,22.842,12.801,17.141,4.805,5.994,11.959,8.063
2023-06-14,223.676,277.23,172.051,32.598,28.494,106.795,279.309,130.224,60.218,246.677,11.057,8.717,7.765,21.845,12.682,16.82,4.546,6.018,11.693,8.041
2023-06-15,224.023,287.906,173.344,31.523,28.618,104.04,282.285,131.817,61.547,239.09,10.967,8.709,7.53,22.804,12.683,16.779,4.47,5.957,11.398,7.933
2023-06-16,232.029,281.08,179.727,31.187,28.66,103.271,279.288,130.145,61.14,238.974,10.791,8.809,7.465,23.024,12.322,16.572,4.394,6.031,11.204,7.637
2023-06-19,233.419,275.792,181.969,31.146,28.147,103.414,280.431,133.527,59.279,243.536,11.036,8.918,7.48,22.661,12.368,16.908,4.284,5.928,11.505,7.571
2023-06-20,233.894,267.65,187.336,31.34,28.765,104.74,271.944,135.116,60.021,241.583,10.959,9.096,7.656,23.49,12.52,17.021,4.434,5.846,12.145,7.753
2023-06-21,225.37,266.315,189.781,32.052,29.188,103.564,284.361,132.234,61.857,235.886,10.812,9.14,7.418,24.462,12.36,17.703,4.564,6.078,11.474,8.004
2023-06-22,230.143,269.458,196.581,32.463,29.866,107.031,276.924,128.149,63.163,236.677,10.947,9.054,7.082,24.028,12.882,17.342,4.627,6.257,12.063,8.5
2023-06-23,234.383,276.003,199.431,32.338,29.794,104.663,275.41,123.16,65.051,234.575,10.671,8.984,7.336,23.733,12.428,17.297,4.558,5.772,11.712,8.739
2023-06-26,248.433,275.673,199.12,32.208,30.287,100.986,275.509,123.894,64.747,237.209,10.788,8.989,6.953,25.259,12.521,17.774,4.7,6.002,11.844,8.482
2023-06-27,246.531,273.731,211.03,32.609,29.959,103.423,286.413,125.93,64.005,234.017,11.131,9.04,7.35,25.406,12.789,17.74,4.526,5.994,11.249,8.4
2023-06-28,248.197,274.897,216.093,33.593,31.592,98.637,279.055,128.268,62.81,231.298,11.241,9.011,7.204,25.601,12.77,18.343,4.751,5.896,11.572,8.401
2023-06-29,250.079,269.565,219.514,33.711,30.946,98.325,290.498,127.964,62.777,223.907,11.367,9.015,6.82,26.599,12.716,18.57,4.604,5.758,10.866,8.388
2023-06-30,261.063,283.235,212.473,33.363,32.674,104.816,295.228,124.04,62.707,224.744,11.542,8.708,6.791,26.838,12.273,17.586,4.576,5.632,11.107,8.408
2023-07-03,260.581,272.496,205.592,32.613,32.73,104.903,298.011,121.84,63.114,224.373,11.894,8.839,6.884,26.467,12.69,18.268,4.53,5.543,11.201,8.922
2023-07-04,262.769,273.873,207.351,31.536,31.58,102.569,292.399,125.766,62.958,220.246,12.15,8.875,6.76,26.539,12.643,18.649,4.417,5.398,11.273,8.551
2023-07-05,267.34,287.328,208.334,32.043,32.735,102.558,296.063,124.212,62.795,221.155,12.242,9.076,6.768,27.329,12.816,19.053,4.615,5.227,11.025,8.505
2023-07-06,268.908,287.553,205.224,32.492,32.869,102.561,292.046,124.802,61.556,225.071,12.438,9.077,6.945,25.804,13.035,18.234,4.63,5.101,11.217,8.862
2023-07-07,265.829,286.423,206.173,32.947,33.627,103.016,299.8,121.251,63.161,224.499,12.236,8.722,6.899,25.915,12.838,18.182,4.761,5.142,11.358,8.598
2023-07-10,267.443,284.147,214.855,32.868,34.73,104.548,294.236,122.464,63.352,225.697,12.403,8.652,6.678,26.94,12.782,17.944,4.626,5.15,11.291,8.688
2023-07-11,275.503,283.095,218.933,33.963,35.065,102.4,293.864,121.041,63.119,226.921,12.175,8.613,6.612,26.562,13.209,17.606,4.645,5.22,11.53,8.92
2023-07-12,267.975,292.587,212.678,33.6,34.55,106.11,290.874,124.593,61.923,222.689,12.091,8.758,6.94,27.734,12.85,18.302,4.701,5.214,11.503,9.034
2023-07-13,269.154,277.257,212.271,34.366,35.46,106.767,285.379,127.323,59.784,230.367,11.416,8.35,7.246,28.439,13.531,18.301,4.731,5.055,11.696,9.084
2023-07-14,264.204,287.621,208.053,34.356,35.489,108.499,289.934,125.711,61.927,228.823,11.632,8.459,6.632,28.399,13.085,18.289,4.603,5.117,11.657,9.304
2023-07-17,273.044,277.983,206.167,33.89,36.154,107.198,293.359,125.383,62.904,231.491,11.494,8.557,6.966,27.956,12.71,18.521,4.718,4.997,11.741,9.1
2023-07-18,261.873,276.379,204.16,34.376,34.148,110.186,300.807,123.607,60.241,234.617,11.721,8.43,6.926,27.742,12.757,18.762,4.731,5.076,11.955,8.993
2023-07-19,258.068,273.707,201.834,34.724,34.574,109.716,290.32,118.933,61.526,234.311,11.799,8.445,7.151,29.843,13.459,17.351,4.626,4.938,11.816,9.119
2023-07-20,260.928,277.739,195.471,35.033,34.025,110.47,296.844,116.255,63.099,236.855,12.035,8.326,7.018,30.988,12.628,17.309,4.426,4.86,11.375,8.65
2023-07-21,272.303,267.273,195.015,35.119,35.523,108.443,312.139,116.981,63.37,238.034,11.796,8.19,6.59,31.112,12.741,16.76,4.542,4.82,11.478,9.068
2023-07-24,272.021,270.4,192.374,35.109,36.13,106.309,309.614,118.116,66.132,232.767,12.014,8.115,6.806,30.592,12.896,16.914,4.801,4.899,11.903,9.007
2023-07-25,268.096,283.689,177.97,37.079,36.386,107.949,321.758,118.693,66.579,231.732,12.465,7.985,6.587,30.707,12.913,16.807,4.615,4.922,12.019,9.047
2023-07-26,282.099,274.596,187.604,38.122,36.878,107.069,320.379,117.817,64.129,229.644,12.633,8.109,6.273,30.932,13.041,16.816,4.633,4.926,12.143,8.682
2023-07-27,271.138,276.016,193.075,38.785,35.945,105.281,311.841,120.91,64.816,228.14,12.809,7.975,6.063,29.86,12.815,16.029,4.753,5.148,12.134,8.51
2023-07-28,255.033,271.808,191.382,38.909,37.5,103.986,310.236,121.221,65.302,223.514,12.845,7.813,6.193,29.941,12.631,16.112,4.613,4.849,12.416,8.43
2023-07-31,258.298,274.752,191.661,39.843,39.482,105.612,317.108,123.645,64.316,227.833,12.72,8.125,6.226,31.073,12.59,16.521,4.561,4.79,12.352,8.607
2023-08-01,254.947,275.049,186.034,40.346,39.92,104.344,312.072,117.776,65.362,234.001,12.89,8.301,6.398,29.508,12.245,17.05,4.47,4.67,12.187,8.163
2023-08-02,248.018,270.991,194.383,40.394,41.611,104.202,308.613,105.294,62.519,237.957,12.537,7.953,6.55,30.565,12.237,17.331,4.572,4.476,12.607,8.428
2023-08-03,253.014,274.329,204.122,40.133,41.026,104.347,312.619,106.196,64.232,243.113,12.439,7.912,6.458,31.765,12.125,16.811,4.713,4.456,12.409,8.357
2023-08-04,254.894,286.364,205.149,40.081,40.204,100.294,312.957,102.165,62.79,241.984,12.038,7.956,6.445,31.277,11.989,17.292,4.73,4.53,12.754,8.315
2023-08-07,251.155,285.232,210.785,37.149,40.28,97.331,316.963,101.66,61.203,239.71,11.882,8.014,6.333,32.788,12.09,17.578,4.638,4.469,13.194,8.373
2023-08-08,242.549,290.331,211.947,37.353,40.77,98.118,318.806,100.909,61.076,236.902,12.016,7.746,6.29,31.672,11.551,17.535,4.59,4.435,13.431,8.435
2023-08-09,248.523,281.512,204.818,36.951,40.383,96.719,322.212,105.356,61.841,239.618,12.122,7.948,6.082,32.08,11.63,16.736,4.522,4.256,12.924,8.289
2023-08-10,253.133,275.233,202.833,38.341,40.984,98.952,319.732,106.593,62.172,240.737,12.13,8.096,6.167,31.817,12.301,17.3,4.419,4.229,12.942,8.425
